tweet_text	label_text	cleaned_text_bert	cleaned_text_bertweet
In case you were wondering what happened with Irma... https://t.co/KTjdjPYxPQ https://t.co/qVnP9pcRnK https://t.co/NBSM3SehNi	not_humanitarian	In case you were wondering what happened with Irma...	In case you were wondering what happened with Irma... https://t.co/KTjdjPYxPQ https://t.co/qVnP9pcRnK https://t.co/NBSM3SehNi
NYC News Dozens of Stray Dogs From Puerto Rico up for Adoption in NYC https://t.co/1L0JM7rDv2 https://t.co/BDlA4z3ngx	not_humanitarian	NYC News Dozens of Stray Dogs From Puerto Rico up for Adoption in NYC	NYC News Dozens of Stray Dogs From Puerto Rico up for Adoption in NYC https://t.co/1L0JM7rDv2 https://t.co/BDlA4z3ngx
Tornado Watch until 11am for locations from #Savannah and points south. #Georgia https://t.co/i3Hs5ByGIW	other_relevant_information	Tornado Watch until 11am for locations from Savannah and points south. Georgia	Tornado Watch until 11am for locations from #Savannah and points south. #Georgia https://t.co/i3Hs5ByGIW
Immigrants touched by Mexico quake, try to help from afar - Chicago Tribune https://t.co/AVUsrhVENx https://t.co/tp0zXGp2OF	rescue_volunteering_or_donation_effort	Immigrants touched by Mexico quake, try to help from afar - Chicago Tribune	Immigrants touched by Mexico quake, try to help from afar - Chicago Tribune https://t.co/AVUsrhVENx https://t.co/tp0zXGp2OF
Subway riders, New York City, 1914, by Francis Luis Mora. https://t.co/MsJbDv9tnI	not_humanitarian	Subway riders, New York City, 1914, by Francis Luis Mora.	Subway riders, New York City, 1914, by Francis Luis Mora. https://t.co/MsJbDv9tnI
#texasstrong show your support- all proceeds go to the Harvey victims, #Harveyrecovery https://t.co/0c6sLl5kaB https://t.co/F0CO1p7Gtm	rescue_volunteering_or_donation_effort	texasstrong show your support- all proceeds go to the Harvey victims, Harveyrecovery	#texasstrong show your support- all proceeds go to the Harvey victims, #Harveyrecovery https://t.co/0c6sLl5kaB https://t.co/F0CO1p7Gtm
We will be holding @ShelterBox collections 22 and 29 Sept @scgracechurch #suttoncoldfield to help those impacted by‚Ä¶ https://t.co/dFW0ocDssJ	rescue_volunteering_or_donation_effort	We will be holding collections 22 and 29 Sept suttoncoldfield to help those impacted by...	We will be holding @ShelterBox collections 22 and 29 Sept @scgracechurch #suttoncoldfield to help those impacted by... https://t.co/dFW0ocDssJ
Iran earthquake damage video: Horror aftermath as fears grow for Iraq after deadly quake https://t.co/uwJxqeZ37k https://t.co/pDhPdVGu1s	infrastructure_and_utility_damage	Iran earthquake damage video: Horror aftermath as fears grow for Iraq after deadly quake	Iran earthquake damage video: Horror aftermath as fears grow for Iraq after deadly quake https://t.co/uwJxqeZ37k https://t.co/pDhPdVGu1s
The world today: Hurricane Maria, Earthquake in Mexico and Trump https://t.co/kgfHuwgi0y	not_humanitarian	The world today: Hurricane Maria, Earthquake in Mexico and Trump	The world today: Hurricane Maria, Earthquake in Mexico and Trump https://t.co/kgfHuwgi0y
A tornado watch has been issued for the areas in yellow till midnight tonight (9-19-17) #SDPreps https://t.co/WWrvs9HWaj	other_relevant_information	A tornado watch has been issued for the areas in yellow till midnight tonight (9-19-17) SDPreps	A tornado watch has been issued for the areas in yellow till midnight tonight (9-19-17) #SDPreps https://t.co/WWrvs9HWaj
Clarkson students showing care and concern for the victims of Hurricane Harvey. @CESsoars #MyGCS https://t.co/LKHMYC7UYk	rescue_volunteering_or_donation_effort	Clarkson students showing care and concern for the victims of Hurricane Harvey. MyGCS	Clarkson students showing care and concern for the victims of Hurricane Harvey. @CESsoars #MyGCS https://t.co/LKHMYC7UYk
CAL FIRE Mobilizing for Santa Ana Winds in Southern California: https://t.co/DXXUWmSTyw https://t.co/sydxdJoB0J	rescue_volunteering_or_donation_effort	CAL FIRE Mobilizing for Santa Ana Winds in Southern California:	CAL FIRE Mobilizing for Santa Ana Winds in Southern California: https://t.co/DXXUWmSTyw https://t.co/sydxdJoB0J
JosÃ© AndrÃ©s And Crew Of Hundreds Serve One Million Puerto Rico Meals, Skip The Paper Towels https://t.co/cHYxsuW9A7 https://t.co/kzf1GoIB1i	not_humanitarian	José Andrés And Crew Of Hundreds Serve One Million Puerto Rico Meals, Skip The Paper Towels	José Andrés And Crew Of Hundreds Serve One Million Puerto Rico Meals, Skip The Paper Towels https://t.co/cHYxsuW9A7 https://t.co/kzf1GoIB1i
Maria's Wind, Rain Spreading Into D.R. https://t.co/6zMxhOFmTB https://t.co/iXkPcLJokJ	other_relevant_information	Maria's Wind, Rain Spreading Into D.R.	Maria's Wind, Rain Spreading Into D.R. https://t.co/6zMxhOFmTB https://t.co/iXkPcLJokJ
Hurricane Irma not gunning for New Orleans, forecasters say on @nolanews https://t.co/C5VIewMgvQ https://t.co/eJVdvdBugS	other_relevant_information	Hurricane Irma not gunning for New Orleans, forecasters say on	Hurricane Irma not gunning for New Orleans, forecasters say on @nolanews https://t.co/C5VIewMgvQ https://t.co/eJVdvdBugS
Tending To Patients As Her New Home Burns https://t.co/0IRBfbqEFo #California #wildfires https://t.co/kV9t8IYlIB	not_humanitarian	Tending To Patients As Her New Home Burns California wildfires	Tending To Patients As Her New Home Burns https://t.co/0IRBfbqEFo #California #wildfires https://t.co/kV9t8IYlIB
@kylegriffin1 White Texas man thinks Puerto Rico is its own country. #MAGA https://t.co/ci4qOXzaQp	not_humanitarian	White Texas man thinks Puerto Rico is its own country. MAGA	@kylegriffin1 White Texas man thinks Puerto Rico is its own country. #MAGA https://t.co/ci4qOXzaQp
Norfolk News Dominion Energy crews helping restore power in Florida after Irma https://t.co/Jbpm76lmgN https://t.co/n7L70Orrnt	rescue_volunteering_or_donation_effort	Norfolk News Dominion Energy crews helping restore power in Florida after Irma	Norfolk News Dominion Energy crews helping restore power in Florida after Irma https://t.co/Jbpm76lmgN https://t.co/n7L70Orrnt
á½‰C Sodom // Gimme Mora realness at #Preach last night @iwfactory á½‰C #bodyisatemple #burnitdown https://t.co/rMWZcGbacN	not_humanitarian	ὉC Sodom // Gimme Mora realness at Preach last night ὉC bodyisatemple burnitdown	ὉC Sodom // Gimme Mora realness at #Preach last night @iwfactory ὉC #bodyisatemple #burnitdown https://t.co/rMWZcGbacN
A Hermantown church is joining in on the effort Wednesday to help Texas flooding victims: https://t.co/z13qsXO4kB https://t.co/0hlnZcmaQ8	rescue_volunteering_or_donation_effort	A Hermantown church is joining in on the effort Wednesday to help Texas flooding victims:	A Hermantown church is joining in on the effort Wednesday to help Texas flooding victims: https://t.co/z13qsXO4kB https://t.co/0hlnZcmaQ8
Today's Georgeism inspired by Marleen Mora https://t.co/fDhFbGRi3b	not_humanitarian	Today's Georgeism inspired by Marleen Mora	Today's Georgeism inspired by Marleen Mora https://t.co/fDhFbGRi3b
Hurricane-Related Donations: Ways for Employers and Employees to Help #Harvey #Irma @SHRM https://t.co/MBZeXLW7Yk https://t.co/AymPOab8rW	rescue_volunteering_or_donation_effort	Hurricane-Related Donations: Ways for Employers and Employees to Help Harvey Irma	Hurricane-Related Donations: Ways for Employers and Employees to Help #Harvey #Irma @SHRM https://t.co/MBZeXLW7Yk https://t.co/AymPOab8rW
RT @ABC7Alex: Here's a look at some reported wind gusts from Hurricane #Maria so far this morning @ABC7News https://t.co/5Osp55nvEo	other_relevant_information	Here's a look at some reported wind gusts from Hurricane Maria so far this morning	Here's a look at some reported wind gusts from Hurricane #Maria so far this morning @ABC7News https://t.co/5Osp55nvEo
Good news earthlings! Puerto Rico telescope still guarding the galaxy despite Maria https://t.co/svlKO6IrL4 https://t.co/zjLnipBIGl	not_humanitarian	Good news earthlings! Puerto Rico telescope still guarding the galaxy despite Maria	Good news earthlings! Puerto Rico telescope still guarding the galaxy despite Maria https://t.co/svlKO6IrL4 https://t.co/zjLnipBIGl
Cards of welcome to our new student joining our class from Puerto Rico! á¼´Eá½ Aá½5 @MrsHenchel https://t.co/aGLXOd42OA	not_humanitarian	Cards of welcome to our new student joining our class from Puerto Rico! ἴEὠAὍ5	Cards of welcome to our new student joining our class from Puerto Rico! ἴEὠAὍ5 @MrsHenchel https://t.co/aGLXOd42OA
RT @DailyMirror: Dog with broken shoulder saved from drowning after Hurricane Harvey https://t.co/aWdNckgp85 https://t.co/xabAtTeTM3	rescue_volunteering_or_donation_effort	Dog with broken shoulder saved from drowning after Hurricane Harvey	Dog with broken shoulder saved from drowning after Hurricane Harvey https://t.co/aWdNckgp85 https://t.co/xabAtTeTM3
Hurricane Irma Closes Many Florida Cigar Companies | News &amp; Features https://t.co/90ZyCjTVtZ https://t.co/2RLU8aR4ka	other_relevant_information	Hurricane Irma Closes Many Florida Cigar Companies | News & Features	Hurricane Irma Closes Many Florida Cigar Companies | News & Features https://t.co/90ZyCjTVtZ https://t.co/2RLU8aR4ka
Eagle Ford shale production slowly comes back online post-Harvey https://t.co/JTO647mjlX https://t.co/ZrgVzHmcLT	not_humanitarian	Eagle Ford shale production slowly comes back online post-Harvey	Eagle Ford shale production slowly comes back online post-Harvey https://t.co/JTO647mjlX https://t.co/ZrgVzHmcLT
Toys, clothes, shoes, books all going to Mexico for earthquake victims https://t.co/S31LaNnkn7	rescue_volunteering_or_donation_effort	Toys, clothes, shoes, books all going to Mexico for earthquake victims	Toys, clothes, shoes, books all going to Mexico for earthquake victims https://t.co/S31LaNnkn7
Meanwhile at the NHC office... á½ 1á½ 2 #HurricaneMaria https://t.co/sKCKFzPFBj	not_humanitarian	Meanwhile at the NHC office... á1⁄2 1á1⁄2 2 HurricaneMaria	Meanwhile at the NHC office... á1⁄2 1á1⁄2 2 #HurricaneMaria https://t.co/sKCKFzPFBj
IRMA wasn't as big a problem as the assholes who contributed to mess afterwards. https://t.co/RdutJIWCQt… https://t.co/eRSYHKnrQH	other_relevant_information	IRMA wasn't as big a problem as the assholes who contributed to mess afterwards.	IRMA wasn't as big a problem as the assholes who contributed to mess afterwards. https://t.co/RdutJIWCQt... https://t.co/eRSYHKnrQH
In loving memory of this tree Harvey washed away https://t.co/tF8wt0P4lK	not_humanitarian	In loving memory of this tree Harvey washed away	In loving memory of this tree Harvey washed away https://t.co/tF8wt0P4lK
RT @TheStormologist: Blanketing ~quarter of US, remnant clouds from what was Hurricane #Irma. https://t.co/dD3iS9fv4Q	other_relevant_information	Blanketing ~quarter of US, remnant clouds from what was Hurricane Irma.	Blanketing ~quarter of US, remnant clouds from what was Hurricane #Irma. https://t.co/dD3iS9fv4Q
Farm Share brings 1 million pounds of food to Irma victims across Florida https://t.co/ttfuEYtRhN #FlaPol https://t.co/Cb1KCnEv0h	rescue_volunteering_or_donation_effort	Farm Share brings 1 million pounds of food to Irma victims across Florida FlaPol	Farm Share brings 1 million pounds of food to Irma victims across Florida https://t.co/ttfuEYtRhN #FlaPol https://t.co/Cb1KCnEv0h
Sold out: Tickets to all-star #Harvey benefit at Erwin Center go fast. https://t.co/TLLtykvpJ8 https://t.co/M1JOwwE4Y2	not_humanitarian	Sold out: Tickets to all-star Harvey benefit at Erwin Center go fast.	Sold out: Tickets to all-star #Harvey benefit at Erwin Center go fast. https://t.co/TLLtykvpJ8 https://t.co/M1JOwwE4Y2
Breaking news today 9/24/2017 â€“ Update Direction Of HurricaneÂ Maria https://t.co/yCzWsfDUNm https://t.co/tPfmM8gEHL	other_relevant_information	Breaking news today 9/24/2017 – Update Direction Of Hurricane Maria	Breaking news today 9/24/2017 – Update Direction Of Hurricane Maria https://t.co/yCzWsfDUNm https://t.co/tPfmM8gEHL
What Trump has gotten right about Puerto Rico - Quartz https://t.co/mgppD6fcFV https://t.co/bD3uMUHgsm	not_humanitarian	What Trump has gotten right about Puerto Rico - Quartz	What Trump has gotten right about Puerto Rico - Quartz https://t.co/mgppD6fcFV https://t.co/bD3uMUHgsm
RT @GowellPaul: A damp rainy day's supper. Hurricane Harvey is above. Yummy beef stew ❤ Thank you Darling ❤ https://t.co/bwKIcs7agy	not_humanitarian	A damp rainy day's supper. Hurricane Harvey is above. Yummy beef stew red_heart Thank you Darling red_heart	A damp rainy day's supper. Hurricane Harvey is above. Yummy beef stew ❤ Thank you Darling ❤ https://t.co/bwKIcs7agy
Facebook is matching donations to Hurricane Harvey recovery https://t.co/OtQbIxjJKs #socialmedia https://t.co/qWxbhXnGU1	rescue_volunteering_or_donation_effort	Facebook is matching donations to Hurricane Harvey recovery socialmedia	Facebook is matching donations to Hurricane Harvey recovery https://t.co/OtQbIxjJKs #socialmedia https://t.co/qWxbhXnGU1
The world is on fire, as Trump pours fossil fuels onto the blaze #California #Washington https://t.co/aIX1CZCDHr https://t.co/Ph2NgGypLx	not_humanitarian	The world is on fire, as Trump pours fossil fuels onto the blaze California Washington	The world is on fire, as Trump pours fossil fuels onto the blaze #California #Washington https://t.co/aIX1CZCDHr https://t.co/Ph2NgGypLx
@MiamiHerald @MiamiNewTimes Wrong tree, wrong place = unnecessary damage to lines/equipment &amp; longer restoration… https://t.co/tx1Y13dKFR	infrastructure_and_utility_damage	Wrong tree, wrong place = unnecessary damage to lines/equipment & longer restoration...	@MiamiHerald @MiamiNewTimes Wrong tree, wrong place = unnecessary damage to lines/equipment & longer restoration... https://t.co/tx1Y13dKFR
Puerto Rico October 24th, 2017 Important information just received https://t.co/f8rz80kit6 https://t.co/f5s4J0IC9M	not_humanitarian	Puerto Rico October 24th, 2017 Important information just received	Puerto Rico October 24th, 2017 Important information just received https://t.co/f8rz80kit6 https://t.co/f5s4J0IC9M
Maaan. This was such a fun, messy night with my loves. Moraâ¤ï¸ https://t.co/3mF05z81to	not_humanitarian	Maaan. This was such a fun, messy night with my loves. Mora red_heart	Maaan. This was such a fun, messy night with my loves. Mora❤️ https://t.co/3mF05z81to
Florida governor issues new nursing home rules after post-Irma deaths https://t.co/tv0OWasKQu #KPRC2 https://t.co/5d48s47f3X	not_humanitarian	Florida governor issues new nursing home rules after post-Irma deaths KPRC2	Florida governor issues new nursing home rules after post-Irma deaths https://t.co/tv0OWasKQu #KPRC2 https://t.co/5d48s47f3X
@PetSafe My dog lost his #kennel on #irma ·Ω§1·Ω§1 #dogs #pet ·Ω¢2·Ω¢2·Ω¢2 https://t.co/ejDkxc1u0M	not_humanitarian	My dog lost his kennel on irma ·Ω§1·Ω§1 dogs pet ·Ω¢2·Ω¢2·Ω¢2	@PetSafe My dog lost his #kennel on #irma ·Ω§1·Ω§1 #dogs #pet ·Ω¢2·Ω¢2·Ω¢2 https://t.co/ejDkxc1u0M
Hurricane Maria turns Dominica into 'giant debris field' https://t.co/rAISiAhMUy by #AJEnglish via @c0nvey https://t.co/I4zeuW4gkc	infrastructure_and_utility_damage	Hurricane Maria turns Dominica into 'giant debris field' by AJEnglish via	Hurricane Maria turns Dominica into 'giant debris field' https://t.co/rAISiAhMUy by #AJEnglish via @c0nvey https://t.co/I4zeuW4gkc
There are still hundreds of thousands in Puerto Rico who don't have access to basic services https://t.co/APyNpI3oPC https://t.co/3jPcW8BDUX	affected_individuals	There are still hundreds of thousands in Puerto Rico who don't have access to basic services	There are still hundreds of thousands in Puerto Rico who don't have access to basic services https://t.co/APyNpI3oPC https://t.co/3jPcW8BDUX
Hurricane Irma Recovery Day #7 and Day #8 ‚Äì Approximately 500,000 Remain Without Power‚Ä¶ https://t.co/T23UmwnY7D https://t.co/x5hcxIlzZS	infrastructure_and_utility_damage	Hurricane Irma Recovery Day 7 and Day 8 – Approximately 500,000 Remain Without Power...	Hurricane Irma Recovery Day #7 and Day #8 – Approximately 500,000 Remain Without Power... https://t.co/T23UmwnY7D https://t.co/x5hcxIlzZS
Nuria Mora from Madrid - revealing and concealing. #streetart #printmaking ... https://t.co/uGI0yyalJX https://t.co/jEDfaXDp2Z	not_humanitarian	Nuria Mora from Madrid - revealing and concealing. streetart printmaking ...	Nuria Mora from Madrid - revealing and concealing. #streetart #printmaking ... https://t.co/uGI0yyalJX https://t.co/jEDfaXDp2Z
